battleID,reward,count
1,Veteran Smuggler Chewbacca,14
1,Kuiil,1
1,IG-11,1
1,Ability Material Mk III,1
1,Ability Material Mk II,7
1,Ability Material Mk I,6
2,Veteran Smuggler Chewbacca,8
2,Kuiil,3
2,Ability Material Mk II,6
2,Ability Material Mk I,6
3,Bastila Shan (Fallen),6
3,Mk 7 BioTech Implant Prototype Salvage,1
3,Mk 4 Chedak Comlink Prototype Salvage,2
3,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
3,Mk 2 Sienar Holo Projector Prototype Salvage,2
4,Mk 3 Carbanti Sensor Array Salvage,1
4,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
4,Mk 2 Chedak Comlink Prototype,3
4,Ship Ability Material Mk II,1
6,Mk 7 BioTech Implant Prototype Salvage,1
7,Juhani,4
7,Mk 6 Nubian Security Scanner Prototype Salvage,1
7,Mk 3 Sienar Holo Projector Salvage,1
7,Mk 4 Chiewab Hypo Syringe Prototype Salvage,2
7,Mk 6 Fabritech Data Pad Salvage,2
8,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
9,Mission Vao,4
9,IG-11,2
9,Ability Material Mk III,1
9,Ability Material Mk II,2
9,Ability Material Mk I,2
10,Admiral Piett,2
10,Resistance Hero Poe,2
10,Mk 5 Nubian Design Tech Prototype Salvage,1
10,Mk 2 Zaltin Bacta Gel Prototype Salvage,1
11,Scimitar,2
11,Mk 5 A/KT Stun Gun Prototype Salvage,1
11,Mk 1 Zaltin Bacta Gel Prototype Salvage,1
11,Mk 3 BAW Armor Mod,2
12,Umbaran Starfighter,1
12,Mk 4 Nubian Security Scanner Prototype Salvage,1
13,Nightsister Zombie,6
13,Mk 5 Nubian Design Tech Prototype Salvage,1
13,Mk 3 Sienar Holo Projector Salvage,2
13,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
13,Mk 4 Merr-Sonn Thermal Detonator Prototype Salvage,1
14,Anakin's Eta-2 Starfighter,1
14,Mk 8 BlasTech Weapon Mod Prototype Salvage,2
15,Veteran Smuggler Chewbacca,2
16,Wicket,4
16,Mk 3 Chedak Comlink Prototype Salvage,2
16,Mk 5 A/KT Stun Gun Prototype Salvage,1
16,Mk 6 Loronar Power Cell Salvage,2
17,Mk 3 Merr-Sonn Thermal Detonator Prototype Salvage,3
17,Mk 2 Arakyd Droid Caller,4
17,Ship Ability Material Mk I,1
18,T3-M4,2
18,IG-11,2
18,Ability Material Mk II,1
18,Ability Material Mk I,2
19,Mk 4 Arakyd Droid Caller Salvage,2
19,Mk 5 Chiewab Hypo Syringe Prototype Salvage,2
19,Mk 4 BAW Armor Mod Salvage,2
19,Mk 1 Chedak Comlink Salvage,1
20,Sun Fac's Geonosian Starfighter,3
20,Mk 2 Zaltin Bacta Gel Prototype Salvage,2
20,Mk 1 Carbanti Sensor Array Prototype Salvage,1
20,Mk 1 CEC Fusion Furnace,2
21,Mk 4 Nubian Security Scanner Prototype Salvage,1
22,Luke Skywalker (Farmboy),4
22,Mk 3 Carbanti Sensor Array Salvage,1
22,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
22,Mk 5 Loronar Power Cell Salvage,1
